RegionID,RegionName,MeanValue,MaxValue,MinValue,MedianValue,StdValue,VoxelCount,Volume_mm3
174,L-LBelt,0.7460328977058142,1.1180853843688965,0.0,0.8386698663234711,0.26291290303874965,820,820.0
126,L-PHA1,0.7297557969994878,1.0281237363815308,0.0,0.7641573548316956,0.2174381125613626,1281,1281.0
104,L-RI,0.7229525518979111,1.3066927194595337,0.0,0.7686021327972412,0.29895740229862966,1149,1149.0
168,L-Ig,0.713667305434033,1.203669786453247,0.0,0.8020157217979431,0.3156346550965609,841,841.0
120,L-H,0.707606645363931,1.3890652656555176,0.0,0.8442047238349915,0.35118806507165296,4527,4527.0
1127,R-PHA3,0.7030114095147372,1.0618391036987305,0.0,0.752906322479248,0.26132757811393026,1122,1122.0
1120,R-H,0.7008837152744338,1.1720212697982788,0.0,0.8469732105731964,0.3380853486629009,4110,4110.0
1155,R-PHA2,0.6857145494393685,1.0400758981704712,0.0,0.8107534646987915,0.30399784829300525,771,771.0
1024,R-A1,0.6818143744154285,1.3156076669692993,0.0,0.7924308180809021,0.42083246046614714,796,796.0
118,L-EC,0.6724880653214753,1.1865241527557373,0.0,0.7697721421718597,0.30391004170478675,2232,2232.0
103,L-52,0.6615609433864853,1.2991881370544434,0.0,0.8348608016967773,0.4181691889097693,725,725.0
129,L-STSdp,0.6613386047761903,1.2392349243164062,0.0,0.75018110871315,0.2557595374848764,1994,1994.0
1173,R-MBelt,0.6599073535673529,1.3137354850769043,0.0,0.7629975080490112,0.32891144034460446,1236,1236.0
1104,R-RI,0.658528344713195,1.4923734664916992,0.0,0.7400462627410889,0.42291556531076696,1334,1334.0
1101,R-OP1,0.6484142652492556,1.2325596809387207,0.0,0.808966189622879,0.361505567178904,1072,1072.0
155,L-PHA2,0.6453287326340879,0.9989880323410034,0.0,0.8049028515815735,0.3417190361578977,783,783.0
167,L-PoI1,0.6414257846088335,1.3021447658538818,0.0,0.7473630309104919,0.3671731829638691,1811,1811.0
1115,R-FOP2,0.6411524920982326,1.0776541233062744,0.0,0.7244099080562592,0.3070898020874345,720,720.0
1105,R-PFcm,0.6405559994482987,1.1579312086105347,0.0,0.7641940712928772,0.2883873889064261,1485,1485.0
1110,R-Pir,0.6349097647098015,1.0522618293762207,0.0,0.7836478054523468,0.3119575714201675,2044,2044.0
1126,R-PHA1,0.6229080809840425,1.00456964969635,0.0,0.7314268052577972,0.2825622420200968,1168,1168.0
110,L-Pir,0.6206033901634479,1.2873222827911377,0.0,0.7974966168403625,0.38343405686020793,2517,2517.0
1106,R-PoI2,0.6025418480038989,1.2043418884277344,0.0,0.7157195806503296,0.3344700142802922,2676,2676.0
114,L-FOP3,0.5952648061041107,1.0899416208267212,0.0,0.7360698878765106,0.3299857145030777,754,754.0
1130,R-STSvp,0.592026199411673,1.1222444772720337,0.0,0.7293590903282166,0.31684069260724435,2515,2515.0
1168,R-Ig,0.5917035955700616,1.3338818550109863,0.0,0.7872738838195801,0.44111164527413504,1077,1077.0
107,L-TA2,0.5831345434355282,1.126010775566101,0.0,0.7337431609630585,0.37990902081057937,1518,1518.0
11,L-PEF,0.5824617415767952,1.0029066801071167,0.0,0.6783476769924164,0.26690604643830107,1006,1006.0
1175,R-A4,0.5805441980434346,1.1866244077682495,0.0,0.7132592499256134,0.35232883948226046,3610,3610.0
1163,R-VVC,0.5789966729416084,1.147267460823059,0.0,0.6165804862976074,0.21008005295060858,2753,2753.0
1135,R-TF,0.5734671953138506,1.3321418762207031,0.0,0.7124482989311218,0.4257711698022847,4752,4752.0
136,L-TE2p,0.5683499702710583,1.3552583456039429,0.0,0.6194902062416077,0.3613350762415868,4115,4115.0
1178,R-PI,0.5655842684119119,0.9991242289543152,0.0,0.6787070333957672,0.2694231321971811,1058,1058.0
1103,R-52,0.5651693739727589,1.1640572547912598,0.0,0.749464750289917,0.39148262551410906,580,580.0
1028,R-STV,0.5635847279489562,0.8877387642860413,0.0,0.6765347123146057,0.26905439856970376,2294,2294.0
1107,R-TA2,0.56288649057067,1.0170570611953735,0.0,0.6743310689926147,0.30167964472134035,1726,1726.0
122,L-PeEc,0.5615942475297035,1.2437702417373657,0.0,0.6826634705066681,0.37808691707883063,4938,4938.0
1177,R-TE1m,0.5578698244244438,1.2228851318359375,0.0,0.736126184463501,0.3687183306602598,3429,3429.0
1125,R-A5,0.5531145416126513,1.142303466796875,0.0,0.695479154586792,0.32734752735328454,3881,3881.0
102,L-OP2-3,0.5521749230160267,1.1226507425308228,0.0,0.6888799071311951,0.3561220070263548,943,943.0
1174,R-LBelt,0.5519428549327228,1.1769870519638062,0.0,0.7432003617286682,0.3353991192803171,901,901.0
109,L-MI,0.551840917085264,1.0661133527755737,0.0,0.6449032723903656,0.26624172341080055,2102,2102.0
173,L-MBelt,0.5472078706115034,1.4438165426254272,0.0,0.6443393230438232,0.4181337807207294,1242,1242.0
24,L-A1,0.543532300501967,1.217461347579956,0.0,0.6635316610336304,0.34018315717639436,1023,1023.0
1114,R-FOP3,0.54281482444604,1.0279074907302856,0.0,0.6864827871322632,0.3207911039013633,614,614.0
135,L-TF,0.5425696901526388,1.383291244506836,0.0,0.6547034084796906,0.4372110757773405,3986,3986.0
1100,R-OP4,0.5379084422561846,1.3066911697387695,0.0,0.6640495657920837,0.37668972329118316,2409,2409.0
163,L-VVC,0.5370836340753282,1.1643500328063965,0.0,0.6037626266479492,0.23218941420646164,2487,2487.0
119,L-PreS,0.5355457584155815,1.0344420671463013,0.0,0.6440650820732117,0.3265017899182098,1817,1817.0
