RegionID,RegionName,MeanValue,MaxValue,MinValue,MedianValue,StdValue,VoxelCount,Volume_mm3
1018,R-FFC,0.09670955434569542,0.1677456945180893,0.0,0.1119411364197731,0.03875845015481578,4402,4402.0
1045,R-7Am,0.09652738612749319,0.2542777955532074,0.0,0.10367127507925034,0.08037843958684311,2379,2379.0
1101,R-OP1,0.09574981024254374,0.14908799529075623,0.0,0.11366698145866394,0.04014655153402706,1072,1072.0
1009,R-3b,0.09573072501662289,0.41318804025650024,0.0,0.09408267587423325,0.05837290959094731,4350,4350.0
118,L-EC,0.09566209807419136,0.1611582636833191,0.0,0.1093023419380188,0.035963256367946256,2232,2232.0
1028,R-STV,0.09544113389251227,0.17216406762599945,0.0,0.11810055375099182,0.050537908074861006,2294,2294.0
97,L-i6-8,0.09535233364587732,0.2553190290927887,0.0,0.09484971314668655,0.08448960522453582,1764,1764.0
45,L-7Am,0.09524218172187303,0.20121289789676666,0.0,0.1167931780219078,0.05719052985957852,2995,2995.0
110,L-Pir,0.09472723405114739,0.1793471872806549,0.0,0.12038528919219971,0.05055765967427772,2517,2517.0
1151,R-PGs,0.09393984553841335,0.18457594513893127,0.0,0.12187974154949188,0.05913745390893109,3366,3366.0
1154,R-VMV3,0.09378710416180162,0.15219570696353912,0.0,0.10197782143950462,0.031004435662577153,1242,1242.0
1150,R-PGi,0.09352986825989947,0.17243312299251556,0.0,0.12424799054861069,0.05579883842156206,4970,4970.0
1139,R-TPOJ1,0.09323066107082517,0.20326538383960724,0.0,0.11730519309639931,0.0560135384855739,3938,3938.0
34,L-d23ab,0.09304851270269912,0.18561621010303497,0.0,0.11004991829395294,0.053832976710517275,1607,1607.0
166,L-pOFC,0.0927701218687416,0.17248262465000153,0.0,0.1103500947356224,0.043594456868963086,2565,2565.0
1144,R-IP2,0.09252509187088344,0.2014630138874054,0.0,0.1080109030008316,0.057978114675158454,1861,1861.0
1157,R-FST,0.09177264838043299,0.17603638768196106,0.0,0.1208399087190628,0.05752997178047526,1683,1683.0
1153,R-VMV1,0.09136841316683844,0.15199339389801025,0.0,0.10839686542749405,0.041678486502399935,1219,1219.0
1137,R-PHT,0.09124751519873538,0.17601074278354645,0.0,0.11550189554691315,0.049030900816838266,3410,3410.0
1119,R-PreS,0.091224342558279,0.20920072495937347,0.0,0.10676388442516327,0.053125042658926,1558,1558.0
167,L-PoI1,0.09087801236010808,0.138718843460083,0.0,0.10841943323612213,0.03941349745156783,1811,1811.0
27,L-PCV,0.0908056228250684,0.19164320826530457,0.0,0.11632422357797623,0.05463180463927781,2245,2245.0
10,L-FEF,0.09060532163216946,0.2345314621925354,0.0,0.10322798788547516,0.06151659642272487,1787,1787.0
41,L-24dv,0.09051990629527389,0.20486563444137573,0.0,0.10816449671983719,0.06918000958170245,1076,1076.0
1004,R-V2,0.09050037727148562,0.21024298667907715,0.0,0.09890395775437355,0.04785919263412876,9420,9420.0
1160,R-VMV2,0.09031725686173349,0.14416897296905518,0.0,0.10426022857427597,0.035626384862393695,923,923.0
55,L-6mp,0.08971556339855503,0.3079933524131775,0.0,0.06708069890737534,0.0893696457725305,3701,3701.0
1127,R-PHA3,0.08968711622419796,0.16262923181056976,0.0,0.10041658952832222,0.03338110191520707,1122,1122.0
43,L-SCEF,0.0896766024068607,0.2429700642824173,0.0,0.11559361591935158,0.0685580519282493,3500,3500.0
1121,R-ProS,0.08952640693730948,0.16558623313903809,0.0,0.11151126027107239,0.047996158821497804,1055,1055.0
1149,R-PFm,0.08949680658871992,0.19971054792404175,0.0,0.11276961117982864,0.06079991912502147,8141,8141.0
1143,R-PGp,0.08916741834106012,0.15955877304077148,0.0,0.11044520139694214,0.04938188974799395,3740,3740.0
8,L-4,0.08849411265316268,0.25874361395835876,0.0,0.08924926817417145,0.07486829523489218,10776,10776.0
1148,R-PF,0.08834564646551761,0.17310668528079987,0.0,0.10703451186418533,0.05306075233947517,5251,5251.0
1174,R-LBelt,0.08818054365932662,0.14946095645427704,0.0,0.10653083026409149,0.04709257821279436,901,901.0
11,L-PEF,0.08761383525951232,0.2250523865222931,0.0,0.10221610218286514,0.060304500653940094,1006,1006.0
24,L-A1,0.08656035723404479,0.14412127435207367,0.0,0.0975014790892601,0.03387171254315695,1023,1023.0
1117,R-AIP,0.0864015466905591,0.2126581072807312,0.0,0.10701385885477066,0.06516302648576207,2542,2542.0
1100,R-OP4,0.08523591644330206,0.1763576865196228,0.0,0.09795928001403809,0.0420877040747156,2409,2409.0
1049,R-VIP,0.08500225987520556,0.21756796538829803,0.0,0.08219820261001587,0.07343500057367948,1577,1577.0
1120,R-H,0.08420366295578717,0.20890697836875916,0.0,0.09304188191890717,0.04619335086943634,4110,4110.0
84,L-46,0.08391879604523364,0.2015446573495865,0.0,0.10095265507698059,0.06508803489947626,4863,4863.0
102,L-OP2-3,0.08364437601070761,0.1442982405424118,0.0,0.10395608842372894,0.04889545108490562,943,943.0
1041,R-24dv,0.0836267396766895,0.16500608623027802,0.0,0.101943738758564,0.04597676196810685,1349,1349.0
1001,R-V1,0.08305046965146758,0.1905117779970169,0.0,0.09280171245336533,0.03873614022693976,13406,13406.0
117,L-AIP,0.0829202783125518,0.15805503726005554,0.0,0.10493165254592896,0.04781891863002498,1999,1999.0
68,L-8Ad,0.0826716580975009,0.17434759438037872,0.0,0.0959266871213913,0.04627708261209071,3386,3386.0
96,L-6a,0.08172703891772454,0.2763029932975769,0.0,0.08416616171598434,0.06753414132102808,4233,4233.0
126,L-PHA1,0.08170042708516803,0.11730854958295822,0.0,0.09175736457109451,0.026616804954086963,1281,1281.0
59,L-a24pr,0.08161914451067712,0.16066965460777283,0.0,0.08409017324447632,0.0319525550790097,1095,1095.0
105,L-PFcm,0.08158452430659306,0.15436184406280518,0.0,0.1001884900033474,0.03861049027316167,1486,1486.0
1147,R-PFop,0.0813113669353986,0.158303365111351,0.0,0.09795310348272324,0.048337613963958095,1783,1783.0
103,L-52,0.08105073448010632,0.1379200965166092,0.0,0.10330156981945038,0.04707979351355105,725,725.0
79,L-IFJa,0.08078236074024712,0.16614142060279846,0.0,0.09528721868991852,0.03881643540334628,1513,1513.0
174,L-LBelt,0.0807210275175571,0.1339411586523056,0.0,0.09342165291309357,0.0390089756369585,820,820.0
67,L-8Av,0.08056204480526473,0.2561400234699249,0.0,0.09057935327291489,0.06626708053987469,4807,4807.0
29,L-7Pm,0.08035680274024583,0.16529881954193115,0.0,0.09893783926963806,0.0390322311249548,1601,1601.0
73,L-8C,0.08012382711058225,0.16568523645401,0.0,0.0972585529088974,0.05446873971671177,4085,4085.0
95,L-LIPd,0.07970787890582638,0.14935654401779175,0.0,0.08839504793286324,0.03989810891883906,1008,1008.0
1146,R-IP0,0.0794983905607876,0.22131145000457764,0.0,0.09541583061218262,0.05310498120346304,1239,1239.0
37,L-5mv,0.07901181661350454,0.22417345643043518,0.0,0.07136881351470947,0.07493259801258934,1651,1651.0
49,L-VIP,0.07856407873561982,0.18431887030601501,0.0,0.09457932412624359,0.055812853769480794,1890,1890.0
1124,R-PBelt,0.07854303617446441,0.16151341795921326,0.0,0.09413686394691467,0.0491691905446191,1439,1439.0
120,L-H,0.07848868168652806,0.13971960544586182,0.0,0.09652094542980194,0.04143703622526321,4527,4527.0
33,L-v23ab,0.07841261702951391,0.13501164317131042,0.0,0.10370909795165062,0.0450398793474532,916,916.0
1145,R-IP1,0.07812555368104322,0.17451035976409912,0.0,0.08920911699533463,0.052612928364267175,1632,1632.0
48,L-LIPv,0.07808571352175707,0.17645540833473206,0.0,0.09291497617959976,0.05157671911594378,1681,1681.0
1173,R-MBelt,0.0779044702329822,0.1419513076543808,0.0,0.09420217573642731,0.03779446239336722,1236,1236.0
109,L-MI,0.07782773342710758,0.13495096564292908,0.0,0.08910217881202698,0.029705809137733567,2102,2102.0
1024,R-A1,0.07762977935047059,0.14659002423286438,0.0,0.09958426281809807,0.050734555985484736,796,796.0
1130,R-STSvp,0.07748436963590373,0.1770501583814621,0.0,0.09196577966213226,0.04142311641083568,2515,2515.0
98,L-s6-8,0.07731175843065295,0.17579299211502075,0.0,0.08503643795847893,0.0647281931105332,1336,1336.0
1007,R-V8,0.07713039116659352,0.16142162680625916,0.0,0.09750305861234665,0.04048351750213705,1175,1175.0
31,L-POS1,0.07712563417819071,0.1416858732700348,0.0,0.1011621281504631,0.043127492816009534,2531,2531.0
1115,R-FOP2,0.07692662045131632,0.11489293724298477,0.0,0.09020655229687691,0.030613007092491158,720,720.0
15,L-POS2,0.07687405527685429,0.16080085933208466,0.0,0.09432220458984375,0.04083850334505082,3261,3261.0
70,L-8BL,0.07677998373540158,0.18080663681030273,0.0,0.09258046746253967,0.05377626253062623,3377,3377.0
14,L-RSC,0.07675328172110132,0.20501835644245148,0.0,0.08971664309501648,0.06153698279995065,2830,2830.0
1021,R-LO2,0.0767307122398579,0.1717468947172165,0.0,0.09130905568599701,0.05608957340922492,1062,1062.0
1168,R-Ig,0.07671889184678421,0.1359252780675888,0.0,0.10351594537496567,0.045673319705525954,1077,1077.0
1051,R-1,0.07658779979739484,0.42233768105506897,0.0,0.07148713618516922,0.06910079500960749,5925,5925.0
1158,R-V3CD,0.07595080442890065,0.20401901006698608,0.0,0.08518137037754059,0.04093421974326197,1222,1222.0
101,L-OP1,0.07575667735484518,0.15368713438510895,0.0,0.08770383894443512,0.03991164854569014,1275,1275.0
1055,R-6mp,0.07573530902083507,0.22182317078113556,0.0,0.07361423224210739,0.06701767452269225,3105,3105.0
106,L-PoI2,0.07569898226782687,0.14564743638038635,0.0,0.0912400558590889,0.0412376950592696,2752,2752.0
1060,R-p32pr,0.07552974108265137,0.11798708140850067,0.0,0.08145266026258469,0.027487131519057472,1305,1305.0
1013,R-V3A,0.07480487563024019,0.17855335772037506,0.0,0.08788692951202393,0.0569909045374744,2212,2212.0
1155,R-PHA2,0.07466849507045777,0.1467491090297699,0.0,0.09092693030834198,0.042105776487401436,771,771.0
39,L-5L,0.0746196253938581,0.21511933207511902,0.0,0.05054283142089844,0.07330617497314497,2249,2249.0
1175,R-A4,0.07445643333453203,0.1520167589187622,0.0,0.0806686244904995,0.038898570663532014,3610,3610.0
119,L-PreS,0.07421095949630689,0.13361768424510956,0.0,0.09426696598529816,0.039839596337715874,1817,1817.0
82,L-IFSa,0.07380203454723239,0.1359969675540924,0.0,0.08859004080295563,0.04380505351124575,2057,2057.0
122,L-PeEc,0.07376359687452147,0.1444234400987625,0.0,0.08151427656412125,0.03740827191784885,4938,4938.0
30,L-7m,0.07374079770869321,0.15341860055923462,0.0,0.09596534818410873,0.04457356649994206,2128,2128.0
1106,R-PoI2,0.0736657378973229,0.11424923688173294,0.0,0.0810273252427578,0.028962640680442523,2676,2676.0
1098,R-s6-8,0.07365643178400973,0.14174142479896545,0.0,0.09315452352166176,0.04818661823325285,2132,2132.0
1005,R-V3,0.07335223253103211,0.1577756106853485,0.0,0.0912381038069725,0.04601547802545226,7481,7481.0
1110,R-Pir,0.07332645406643691,0.11876583099365234,0.0,0.0811123326420784,0.02684340855066416,2044,2044.0
1044,R-6ma,0.07301546985251146,0.19274668395519257,0.0,0.08184637874364853,0.059701106380669014,4251,4251.0
163,L-VVC,0.07291283246084108,0.1065906509757042,0.0,0.08060745894908905,0.02302138935660304,2487,2487.0
113,L-FOP1,0.07243092294082357,0.13675729930400848,0.0,0.09056296199560165,0.03810551407991764,879,879.0
42,L-7AL,0.07229477302672185,0.1994897574186325,0.0,0.07650705426931381,0.059073035043003416,2134,2134.0
1136,R-TE2p,0.0721533688203384,0.1505209058523178,0.0,0.09089317917823792,0.04327771586363763,3040,3040.0
80,L-IFJp,0.07201840016057824,0.1753520369529724,0.0,0.08911646530032158,0.05714686565127776,960,960.0
66,L-47m,0.07198120012263187,0.1087038666009903,0.0,0.08566813170909882,0.031131992670414218,799,799.0
152,L-V6A,0.0715122856378099,0.15395548939704895,0.0,0.08228952065110207,0.04219538953068998,904,904.0
1043,R-SCEF,0.07145630936483721,0.1815841943025589,0.0,0.08515097945928574,0.050513305554409714,3371,3371.0
114,L-FOP3,0.0708354035643704,0.12728053331375122,0.0,0.09232935309410095,0.04069641296605042,754,754.0
1135,R-TF,0.07044976984030211,0.15765254199504852,0.0,0.07598605751991272,0.03527329120809591,4752,4752.0
1133,R-TE1p,0.07043806947212342,0.1503257155418396,0.0,0.09039054065942764,0.0450818255923354,6010,6010.0
1048,R-LIPv,0.07028022762134138,0.2104276716709137,0.0,0.05483945831656456,0.0661005250013675,1783,1783.0
1102,R-OP2-3,0.07026229116012005,0.12439782172441483,0.0,0.09176503121852875,0.04471952683922622,792,792.0
1103,R-52,0.07025417307133842,0.1266942024230957,0.0,0.08901611343026161,0.039648980942747554,580,580.0
108,L-FOP4,0.07004616678840413,0.12633173167705536,0.0,0.08839775994420052,0.035552893334846285,2522,2522.0
1129,R-STSdp,0.0699660252912285,0.1859053373336792,0.0,0.0855434313416481,0.04709728501241702,2605,2605.0
81,L-IFSp,0.06981386966735055,0.14619845151901245,0.0,0.0834144875407219,0.04922785117454251,1589,1589.0
83,L-p9-46v,0.06969095469626856,0.1646306961774826,0.0,0.07617588341236115,0.057876235881844526,2871,2871.0
161,L-31pd,0.06889261453259841,0.17685620486736298,0.0,0.08118748664855957,0.05256610048452467,1428,1428.0
1097,R-i6-8,0.06885282199715519,0.16846001148223877,0.0,0.07976092770695686,0.05191809116486758,2418,2418.0
1118,R-EC,0.06884164043412037,0.1602845937013626,0.0,0.07880522683262825,0.03593660948651193,2254,2254.0
9,L-3b,0.0685706411322612,0.2765740156173706,0.0,0.06671032309532166,0.059622263683149955,5451,5451.0
151,L-PGs,0.06833853407256679,0.11925631016492844,0.0,0.08464054763317108,0.0377912137632301,4552,4552.0
128,L-STSda,0.06833345495633394,0.11186718195676804,0.0,0.07923451066017151,0.028454450936331532,1944,1944.0
1113,R-FOP1,0.06826799271111511,0.1118205338716507,0.0,0.07719241827726364,0.026517920605134627,932,932.0
35,L-31pv,0.06815359795368031,0.17531530559062958,0.0,0.0694144107401371,0.05923119950516872,950,950.0
1054,R-6d,0.06787673975682118,0.2618049383163452,0.0,0.0480906181037426,0.07275913006054842,2909,2909.0
115,L-FOP2,0.06762836824728584,0.1430456042289734,0.0,0.09336211532354355,0.04987703653188125,750,750.0
129,L-STSdp,0.06752861068503924,0.12317066639661789,0.0,0.08077267557382584,0.02701649460421957,1994,1994.0
1125,R-A5,0.06750003621123468,0.15042905509471893,0.0,0.07457464188337326,0.03629331136363837,3881,3881.0
173,L-MBelt,0.06743826822246,0.138539120554924,0.0,0.09115093946456909,0.04442586469404389,1242,1242.0
1052,R-2,0.06722455398806595,0.29280099272727966,0.0,0.05851550027728081,0.06318500852849247,4727,4727.0
144,L-IP2,0.06720640867563606,0.16258783638477325,0.0,0.08262927085161209,0.05038794862240291,2102,2102.0
179,L-a32pr,0.06711960021186388,0.13665953278541565,0.0,0.07694795727729797,0.03796495563399434,1759,1759.0
1008,R-4,0.06707708528008806,0.2897380590438843,0.0,0.029039005748927593,0.07649211099266565,10254,10254.0
50,L-MIP,0.06682775738856715,0.13643965125083923,0.0,0.08230230957269669,0.04263038312715336,1872,1872.0
153,L-VMV1,0.06657493158378236,0.12579602003097534,0.0,0.07723929733037949,0.03458286993199974,939,939.0
1177,R-TE1m,0.06613770676321663,0.10898156464099884,0.0,0.08056630194187164,0.031175415946071258,3429,3429.0
148,L-PF,0.06593208558372975,0.16565419733524323,0.0,0.08159240335226059,0.05042167163519851,5457,5457.0
1056,R-6v,0.06559642709573196,0.15694637596607208,0.0,0.06923513486981392,0.041995383195791804,2516,2516.0
1067,R-8Av,0.06559223147188875,0.1524745672941208,0.0,0.07942895218729973,0.040578967747637605,5902,5902.0
136,L-TE2p,0.06528662101271808,0.13973954319953918,0.0,0.07321477681398392,0.03395646903777292,4115,4115.0
56,L-6v,0.06479434868705834,0.22628818452358246,0.0,0.05292500928044319,0.06447871441577521,2075,2075.0
92,L-13l,0.06477288807371721,0.12912610173225403,0.0,0.08192118257284164,0.037165827769208175,2429,2429.0
78,L-6r,0.06463558692051981,0.15330322086811066,0.0,0.08103697746992111,0.04795046524192634,3029,3029.0
100,L-OP4,0.06450893266695323,0.15312425792217255,0.0,0.0813940279185772,0.046991986423952005,2332,2332.0
1166,R-pOFC,0.06433166262557989,0.14129039645195007,0.0,0.0737556517124176,0.03130492555330379,2951,2951.0
60,L-p32pr,0.0641167757598436,0.16666793823242188,0.0,0.08338192850351334,0.05403707621306308,1569,1569.0
147,L-PFop,0.06411610118444305,0.13714078068733215,0.0,0.08064994215965271,0.04680862771359988,1797,1797.0
112,L-AAIC,0.06400407693257976,0.13619287312030792,0.0,0.08107591420412064,0.04015903866312093,1859,1859.0
124,L-PBelt,0.0639021034068244,0.1377754658460617,0.0,0.08057764172554016,0.04156758945677568,1719,1719.0
74,L-44,0.06386626319925412,0.1276789903640747,0.0,0.0815812200307846,0.04327702440520778,2435,2435.0
1179,R-a32pr,0.0638289819296082,0.09373515099287033,0.0,0.07177887484431267,0.02198272532222407,1118,1118.0
46,L-7PL,0.06380280951721717,0.14380349218845367,0.0,0.07488859444856644,0.0490757398824489,1695,1695.0
1059,R-a24pr,0.06361848279593539,0.11386334896087646,0.0,0.07171206176280975,0.02860413967921435,1474,1474.0
1122,R-PeEc,0.06350653595044926,0.12212614715099335,0.0,0.06869737803936005,0.02772019232799521,4807,4807.0
25,L-PSL,0.06348330828605853,0.12550237774848938,0.0,0.07982980832457542,0.03757025197437992,2154,2154.0
1114,R-FOP3,0.06344737424700997,0.10763601958751678,0.0,0.07734490185976028,0.03321604857574176,614,614.0
149,L-PFm,0.06319086032472661,0.15395818650722504,0.0,0.08014121651649475,0.0431890994196257,8220,8220.0
1140,R-TPOJ2,0.06295936427571353,0.1541040986776352,0.0,0.06470827013254166,0.05672360058874768,2068,2068.0
1112,R-AAIC,0.06287275614472602,0.0998382717370987,0.0,0.069675013422966,0.02489789161920822,1691,1691.0
1167,R-PoI1,0.06254372405026179,0.12369231879711151,0.0,0.07712893187999725,0.04041637651900204,1835,1835.0
140,L-TPOJ2,0.06248137985627097,0.1070006713271141,0.0,0.07403416186571121,0.02753000885645923,1930,1930.0
1053,R-3a,0.06246336805151603,0.2888042628765106,0.0,0.04937652125954628,0.06465141557382098,2286,2286.0
1109,R-MI,0.062428324981073625,0.10150656849145889,0.0,0.07283276319503784,0.025284948170454284,1960,1960.0
1164,R-25,0.06242175012814158,0.09603593498468399,0.0,0.06922920793294907,0.02233546921694816,2235,2235.0
17,L-IPS1,0.06204729731396075,0.13493578135967255,0.0,0.07211523503065109,0.0346709441044185,1751,1751.0
150,L-PGi,0.061967789512141866,0.12100349366664886,0.0,0.07726240158081055,0.032791566739104196,4791,4791.0
16,L-V7,0.061934199800420336,0.10391835868358612,0.0,0.07213380932807922,0.030792393046334306,1005,1005.0
1016,R-V7,0.06167903272252786,0.17423568665981293,0.0,0.05995181202888489,0.05501537415262017,1041,1041.0
99,L-43,0.061438311686113925,0.15003588795661926,0.0,0.06936267018318176,0.05161018224020159,1889,1889.0
164,L-25,0.061367229094751764,0.1313900500535965,0.0,0.07533417269587517,0.035041513635276376,1912,1912.0
111,L-AVI,0.06133338208572009,0.12123284488916397,0.0,0.08033104613423347,0.04038049922920027,1446,1446.0
1107,R-TA2,0.06132781405211438,0.10380932688713074,0.0,0.06874604150652885,0.025456687250021277,1726,1726.0
127,L-PHA3,0.06131938455769058,0.14119704067707062,0.0,0.07727882266044617,0.041095726906477455,2023,2023.0
47,L-7PC,0.0611631569851409,0.1684991717338562,0.0,0.061970293521881104,0.050879233834667706,3151,3151.0
1026,R-SFL,0.06111099604342313,0.19528602063655853,0.0,0.06481653451919556,0.05526484404782209,3055,3055.0
1096,R-6a,0.061045058870260197,0.17189617455005646,0.0,0.06197994016110897,0.05479008954297832,3752,3752.0
1,L-V1,0.06088499495124667,0.19921988248825073,0.0,0.07131139561533928,0.03669365755612555,13812,13812.0
1116,R-PFt,0.060652825589511676,0.15439186990261078,0.0,0.06104787066578865,0.05027728935310532,2039,2039.0
1012,R-55b,0.060563313052473075,0.14895477890968323,0.0,0.05839375779032707,0.05221272137051982,1537,1537.0
71,L-9p,0.06015773987140521,0.13785308599472046,0.0,0.07721218839287758,0.043171611847208496,3426,3426.0
1006,R-V4,0.0597853918019383,0.17751380801200867,0.0,0.06573063135147095,0.04854555615525907,4537,4537.0
94,L-47s,0.059674532471166955,0.13048991560935974,0.0,0.07759366184473038,0.03859063575046553,2795,2795.0
1178,R-PI,0.05965315917265731,0.11006198078393936,0.0,0.06456470116972923,0.026544210161383572,1058,1058.0
1058,R-33pr,0.05950401059769975,0.13102887570858002,0.0,0.06216118298470974,0.02647264645779883,1316,1316.0
145,L-IP1,0.05946998768213535,0.12504057586193085,0.0,0.06936514005064964,0.03853462679727153,1692,1692.0
1099,R-43,0.059250143389972296,0.12562455236911774,0.0,0.074232317507267,0.0391587815285163,1678,1678.0
130,L-STSvp,0.05910102459968291,0.11215800791978836,0.0,0.07482978329062462,0.032536100676719304,2898,2898.0
1132,R-TE1a,0.058880129703168624,0.09587336331605911,0.0,0.06532974913716316,0.02212707249878604,4180,4180.0
18,L-FFC,0.0586217897341746,0.10632190108299255,0.0,0.06580834463238716,0.02214401774550121,3848,3848.0
142,L-DVT,0.05850795734435993,0.15173757076263428,0.0,0.060114288702607155,0.05108322336781278,1806,1806.0
143,L-PGp,0.05836841723915665,0.10327331721782684,0.0,0.07185621559619904,0.02991776260643409,2501,2501.0
4,L-V2,0.05836678367623654,0.13452325761318207,0.0,0.0685507133603096,0.038093207487687915,9515,9515.0
91,L-11l,0.05827500235527074,0.09161527454853058,0.0,0.07287126034498215,0.02985062775927068,3531,3531.0
1010,R-FEF,0.05791349735931176,0.16354721784591675,0.0,0.06445889919996262,0.04646527486345955,1889,1889.0
175,L-A4,0.057337447110713424,0.14418615400791168,0.0,0.07185448706150055,0.04341936857634992,3514,3514.0
176,L-STSva,0.05687606969760122,0.10469775646924973,0.0,0.0705651044845581,0.031513511103454524,1694,1694.0
169,L-FOP5,0.05674167254065001,0.11765581369400024,0.0,0.0747608169913292,0.038628373985379744,1297,1297.0
5,L-V3,0.05624531497307436,0.13527189195156097,0.0,0.06624799966812134,0.035059678022468746,7106,7106.0
